days,optimals,snp,dqnBiggerNet_percent,dqnBiggerNet_weight,dqnBiggerNet_stock,dqnFastBigNet_percent,dqnFastBigNet_weight,dqnFastBigNet_stock,dqnVeryLarge_percent,dqnVeryLarge_weight,dqnVeryLarge_stock
4/7/2011 0:00,0.069185565,0.069185565,0.002585523,1,PEP,-0.034458746,6,SWKS,-0.007874008,10,WEC
4/8/2011 0:00,0.129464271,0.129464271,-0.006849334,1,SWKS,0,5,PANW,0,1,GEHC
4/11/2011 0:00,0.07176971,0.07176971,-0.028657625,1,AES,-0.010743811,7,IPG,-0.004688033,2,HRL
4/12/2011 0:00,0.07409693,0.07409693,0.006528882,9,FE,0,7,KVUE,0.07409693,5,JCI
4/13/2011 0:00,0.086439348,0.086439348,0,2,VLTO,0,7,KVUE,0.000396052,7,EXPD
4/14/2011 0:00,0.065695076,0.065695076,0,10,MRNA,0,5,PANW,0.012301065,7,CRL
4/15/2011 0:00,0.057864897,0.057864897,0.015028554,1,TRGP,0.004143011,8,UPS,0,2,CTVA
4/18/2011 0:00,0.061300204,0.061300204,-0.012378686,5,WFC,0,10,ENPH,-0.019124888,3,ADBE
4/19/2011 0:00,0.057273772,0.057273772,0.009136403,10,EQT,0.032846684,10,BLDR,0.038939737,10,WAB
4/20/2011 0:00,0.121930181,0.121930181,0.04353079,10,AMD,0.049470003,10,BLDR,0.049470003,8,BLDR
4/21/2011 0:00,0.168302968,0.168302968,0.003787862,2,STLD,-0.006802714,9,EQIX,-0.004298002,7,VTR
4/25/2011 0:00,0.121212125,0.121212125,0,10,MRNA,0.006423414,8,UPS,0.031611888,9,EBAY
4/26/2011 0:00,0.109999975,0.109999975,0.010830343,6,UDR,0.034482818,10,BLDR,0.109999975,9,DAL
4/27/2011 0:00,0.285960948,0.285960948,0.008527179,1,AES,0.011091058,10,EIX,0.017944137,6,RCL
4/28/2011 0:00,0.144740022,0.144740022,0.026350668,1,PEP,-0.00036338,6,SWKS,0.021418189,9,TSLA
4/29/2011 0:00,0.143584108,0.143584108,0.03171424,8,MTCH,0.009747648,8,AAPL,-0.013337372,8,BIIB
5/2/2011 0:00,0.052311875,0.052311875,0.003453575,10,ED,0,7,KVUE,0.007455841,9,JNJ
5/3/2011 0:00,0.118838995,0.118838995,0,2,VLTO,-0.006891662,9,BIIB,0.118838995,7,INCY
5/4/2011 0:00,0.103180752,0.103180752,0.103180752,8,MGM,-0.002555908,3,CINF,-0.015802059,9,EBAY
5/5/2011 0:00,0.109374916,0.109374916,-0.010889933,8,DVA,-0.001827064,1,FRT,0.045732431,8,FTNT
5/6/2011 0:00,0.068228674,0.068228674,-0.000540304,6,HD,0,5,PANW,0.009536367,10,CTAS
5/9/2011 0:00,0.107330742,0.107330742,0.00560847,9,GILD,0.012345667,10,BLDR,0.010223908,9,LYB
5/10/2011 0:00,0.056910514,0.056910514,0.009062103,5,DOV,0.056910514,10,BLDR,0.010743211,10,CPRT
5/11/2011 0:00,0.051578923,0.051578923,0,2,VLTO,0,7,KVUE,-0.027140847,8,DVN
5/12/2011 0:00,0.062510089,0.062510089,0,5,CTVA,0,7,KVUE,0.021190884,3,NFLX
5/13/2011 0:00,0.052662911,0.052662911,-0.012820561,10,DXCM,0.004065037,10,BLDR,-0.010626966,5,WFC
5/16/2011 0:00,0.056323033,0.056323033,-0.000810559,6,HD,-0.03881441,6,SWKS,0.032863887,10,DAL
5/17/2011 0:00,0.077504758,0.077504758,-0.000485574,4,CPT,-0.005669756,7,PXD,0.024448845,5,EXPE
5/18/2011 0:00,0.090725767,0.090725767,0.015686278,10,TT,0.005720487,8,UPS,0.023255915,9,NVDA
5/19/2011 0:00,0.070208512,0.070208512,-0.00347657,3,WTW,0.000231926,1,FRT,0,9,MRNA
5/20/2011 0:00,0.079522887,0.079522887,0,2,VLTO,-0.00019264,4,DTE,0.004411276,3,ODFL
5/23/2011 0:00,0.062490973,0.062490973,-0.026169957,8,EBAY,0,5,PANW,0.000650733,5,AZO
5/24/2011 0:00,0.059686354,0.059686354,0.001409223,6,ES,-0.004130631,6,SWKS,0,9,ENPH
5/25/2011 0:00,0.087984894,0.087984894,0.084581083,9,TSLA,0,10,CZR,0.084581083,9,TSLA
5/26/2011 0:00,0.069205526,0.069205526,0.018024063,10,DXCM,0.032407375,10,BLDR,0.008504328,2,HSY
5/27/2011 0:00,0.06854294,0.06854294,0.036131792,10,NVDA,0.008968601,10,BLDR,0.018072243,9,KEY
5/31/2011 0:00,0.075555589,0.075555589,0.030718971,10,DXCM,0.075555589,10,BLDR,0.019965922,9,TSLA
6/1/2011 0:00,0.02495356,0.02495356,0.001445739,3,WTW,-0.035728303,6,SWKS,0,2,KVUE
6/2/2011 0:00,0.03063632,0.03063632,-0.013839541,3,CAG,0,7,KVUE,0,9,MRNA
6/3/2011 0:00,0.047635953,0.047635953,0,2,VLTO,0,5,PANW,0,6,CDW
6/6/2011 0:00,0.02362201,0.02362201,-0.02335909,8,MRO,-0.021795876,6,CME,-0.012189002,2,NI
6/7/2011 0:00,0.077319553,0.077319553,0,6,WRK,-0.011235949,1,COF,0,9,GEHC
6/8/2011 0:00,0.126788971,0.126788971,0.00497136,10,ED,0,7,KVUE,-0.003328654,4,PCG
6/9/2011 0:00,0.064400652,0.064400652,0.016889997,7,EOG,0,5,PANW,0.010940193,3,CSGP
6/10/2011 0:00,0.060194163,0.060194163,-0.012342878,9,FE,0,7,KVUE,-0.019640484,1,AKAM
6/13/2011 0:00,0.100326903,0.100326903,0.010473397,10,AXP,0,10,BLDR,0.020459502,9,TSLA
6/14/2011 0:00,0.064888848,0.064888848,0.026495108,10,DXCM,0.043902514,10,BLDR,0.012671784,7,AVB
6/15/2011 0:00,0.050699636,0.050699636,-0.017808192,3,FE,-0.027767636,2,MO,-0.021209629,2,JCI
6/16/2011 0:00,0.045315859,0.045315859,0.021198827,9,HSY,0.014016774,5,RL,0.001667255,2,PPG
6/17/2011 0:00,0.058098664,0.058098664,0.018237065,10,DXCM,0.004580199,4,BG,0.000569172,4,ODFL
6/20/2011 0:00,0.04679806,0.04679806,0.006392323,5,TJX,0,10,ENPH,0.000512741,5,NI
6/21/2011 0:00,0.084507001,0.084507001,0.05976674,10,DXCM,0.018604633,10,BLDR,0.029366316,10,F
6/22/2011 0:00,0.070117934,0.070117934,0.003039467,9,TMUS,-0.006213994,6,SWKS,-0.007526323,1,SO
6/23/2011 0:00,0.07058139,0.07058139,0.029860186,10,NVDA,0.01421811,10,BLDR,0.025791319,8,TYL
6/24/2011 0:00,0.041982797,0.041982797,0.02906049,10,FTNT,-0.00280422,8,UPS,-0.006872922,1,HAS
6/27/2011 0:00,0.058823591,0.058823591,0.01301367,8,DXCM,0,10,ENPH,0,9,ENPH
6/28/2011 0:00,0.101445706,0.101445706,0.005651974,10,AXP,0,7,KVUE,0.02964218,5,JCI
6/29/2011 0:00,0.149973447,0.149973447,0.021883549,10,EQT,0,7,KVUE,0.012188634,7,INCY
6/30/2011 0:00,0.056445151,0.056445151,0.004825086,10,KEY,0.004672893,10,BLDR,0.045690213,9,EBAY
7/1/2011 0:00,0.06089224,0.06089224,0,10,MRNA,0.013953474,10,BLDR,0.018628912,10,TFC
7/5/2011 0:00,0.080749235,0.080749235,-0.000822762,6,BIO,-0.016211649,6,SWKS,-0.005053926,10,AOS
7/6/2011 0:00,0.087557517,0.087557517,0.00548421,6,GOOGL,0,10,ENPH,0.014119295,6,PKG
7/7/2011 0:00,0.070206265,0.070206265,0.021001313,10,EQT,0.033898375,10,BLDR,-0.014526263,2,HRL
7/8/2011 0:00,0.030139368,0.030139368,-0.004734424,4,CPT,-0.019436723,6,SWKS,-0.007044162,3,ODFL
7/11/2011 0:00,0.028332358,0.028332358,0,2,VLTO,-0.019100214,3,LIN,0,7,IQV
7/12/2011 0:00,0.029850752,0.029850752,0,2,VLTO,-0.001114025,2,MO,0,6,VLTO
7/13/2011 0:00,0.059308109,0.059308109,-0.001738918,1,PEP,-0.012194159,6,PSA,0.013855394,4,STX
7/14/2011 0:00,0.031726177,0.031726177,0.014341608,10,DXCM,-0.006283635,2,PM,0.003165631,5,AZO
7/15/2011 0:00,0.129844609,0.129844609,0.050612137,10,EQT,0,5,PANW,0.015389158,7,RCL
7/18/2011 0:00,0.027130436,0.027130436,0.024334146,10,AAPL,-0.012940353,3,CINF,-0.002909498,3,SYK
7/19/2011 0:00,0.068863083,0.068863083,0.048543722,10,AMD,0.058823472,10,BLDR,0.019159654,8,EXPE
7/20/2011 0:00,0.104430352,0.104430352,0.010207706,5,WFC,0.004385958,1,FRT,0.024390198,5,CLX
7/21/2011 0:00,0.152982216,0.152982216,0.002824856,5,TTWO,0.011329349,9,MOH,0.045777818,7,UNP
7/22/2011 0:00,0.192307692,0.192307692,0.018149351,10,EQT,-0.000568123,9,BIIB,-0.005261298,7,KMI
7/25/2011 0:00,0.031612576,0.031612576,0.005850371,10,EA,0,5,PANW,0.000249592,2,CF
7/26/2011 0:00,0.06072998,0.06072998,0.015699693,10,BBY,-0.002911397,2,PM,0,3,ETSY
7/27/2011 0:00,0.112463643,0.112463643,0.112463643,10,MTCH,-0.033333319,6,SWKS,0.112463643,8,MTCH
7/28/2011 0:00,0.109405477,0.109405477,-0.010392735,6,NFLX,0.004224898,3,ICE,0.004860556,6,K
7/29/2011 0:00,0.097768341,0.097768341,-0.012038493,1,AES,-0.013713431,3,CINF,-0.008073176,10,AEP
8/1/2011 0:00,0.053506853,0.053506853,0,2,VLTO,0,7,KVUE,0.009473956,8,MOS
8/2/2011 0:00,0.072929255,0.072929255,-0.01255887,3,CAG,-0.018925006,3,LIN,-0.365883805,1,TMUS
8/3/2011 0:00,0.133940804,0.133940804,0.015622758,4,CHRW,0.00301074,2,PM,0.005896179,10,LEN
8/4/2011 0:00,0.022026478,0.022026478,0,2,VLTO,0,7,KVUE,-0.056130002,1,BSX
8/5/2011 0:00,0.092005631,0.092005631,0.025547421,10,DXCM,0,10,ENPH,-0.011732235,4,GLW
8/8/2011 0:00,0,0,0,9,ABNB,-0.095744653,10,BLDR,-0.035466354,8,BDX
8/9/2011 0:00,0.183891727,0.183891727,0.183891727,10,NXPI,0.164989981,10,AAL,0.068413432,6,ON
8/10/2011 0:00,0.045306636,0.045306636,-0.057696826,6,WST,0,10,ENPH,0,7,DOW
8/11/2011 0:00,0.159504778,0.159504778,0.131498445,10,NXPI,0.031683743,9,DVN,0.159504778,8,CSCO
8/12/2011 0:00,0.089881873,0.089881873,0,2,VLTO,0,10,ENPH,0.013391272,6,KMX
8/15/2011 0:00,0.085289317,0.085289317,0.026386633,10,ALGN,0.039325873,10,BLDR,0.001179855,9,LYB
8/16/2011 0:00,0.052765413,0.052765413,0.006355939,3,CAG,-0.070965004,6,SWKS,0.007809702,10,BMY
8/17/2011 0:00,0.141372209,0.141372209,0.015789404,10,REG,0,7,KVUE,0.001329868,5,PPG
8/18/2011 0:00,0.01194534,0.01194534,0,2,VLTO,0,7,KVUE,0,1,GEHC
8/19/2011 0:00,0.083126609,0.083126609,0.032815209,10,AMD,-0.014635803,4,BG,-0.021368612,8,CE
8/22/2011 0:00,0.046271616,0.046271616,0.015018173,10,EA,0.011560682,10,BLDR,0.006097564,10,BMY
8/23/2011 0:00,0.113751333,0.113751333,0.070683721,10,FTNT,0.068571431,10,BLDR,0.055973272,10,POOL
8/24/2011 0:00,0.10952374,0.10952374,0.015766295,8,GPN,0.042780772,10,BLDR,0.013523009,7,FCX
8/25/2011 0:00,0.127659516,0.127659516,-0.01542039,6,HD,0,9,ANET,0,6,VLTO
8/26/2011 0:00,0.084280889,0.084280889,0.018838287,10,AMD,0.072222221,10,BLDR,0.043016547,10,WAB
8/29/2011 0:00,0.129726555,0.129726555,0.052388315,10,AMD,0.093264224,10,BLDR,0.039242467,6,CE
8/30/2011 0:00,0.071428557,0.071428557,0.006195425,10,FE,0.002403901,6,SWKS,0.006031763,10,CTAS
8/31/2011 0:00,0.042847894,0.042847894,0.004456556,9,LNT,0,5,PANW,0.003116855,7,SBUX
9/1/2011 0:00,0.018187257,0.018187257,0,8,FOX,0.014057243,6,SWKS,0,6,VLTO
9/2/2011 0:00,0.08947191,0.08947191,0,10,ENPH,-0.013658207,2,MO,-0.009134088,2,HRL
9/6/2011 0:00,0.089446801,0.089446801,-0.01194762,6,CTSH,0,10,ENPH,0,1,GEHC
9/7/2011 0:00,0.123393256,0.123393256,0.013749712,9,FE,0.044077093,10,MSI,0.057712473,10,MKTX
9/8/2011 0:00,0.052112661,0.052112661,-0.016574526,1,AES,0.007932566,6,SWKS,0.009708729,10,GRMN
9/9/2011 0:00,0.145414974,0.145414974,0,10,ENPH,-0.005882347,10,BLDR,-0.034168588,5,AXON
9/12/2011 0:00,0.053543332,0.053543332,0.029141113,10,AMD,0.005464502,6,HCA,0.016711595,9,DUK
9/13/2011 0:00,0.162886593,0.162886593,0.037257824,10,AMD,0,7,KVUE,0,8,SYF
9/14/2011 0:00,0.065268115,0.065268115,0.051617344,10,NVDA,0.023040135,8,UPS,0.020541287,10,CPRT
9/15/2011 0:00,0.119828021,0.119828021,0.028317184,10,DXCM,0.008410009,4,BG,0.045454542,9,STLD
9/16/2011 0:00,0.067621682,0.067621682,-0.018593437,4,SLB,0.008402484,3,LIN,0.039484082,9,TSLA
9/19/2011 0:00,0.078405272,0.078405272,0,2,VLTO,-0.038105383,2,NTAP,-0.017512634,9,EBAY
9/20/2011 0:00,0.082556573,0.082556573,-0.012875491,2,BAC,-0.000926376,6,SWKS,0.054775993,9,NEM
9/21/2011 0:00,0.092152299,0.092152299,-0.031625982,8,WRB,-0.075362315,9,BAC,-0.006151653,9,TSLA
9/22/2011 0:00,0.043394067,0.043394067,0.002122145,7,PCG,0,5,PANW,-0.027676791,4,DTE
9/23/2011 0:00,0.077836433,0.077836433,0.077836433,10,DAL,0.029542117,6,SWKS,-0.036480646,2,NEM
9/26/2011 0:00,0.193962782,0.193962782,0.03727715,10,AMD,0,10,NOW,0.022339037,10,PODD
9/27/2011 0:00,0.070833365,0.070833365,0.070833365,10,DXCM,0.000713238,1,FRT,0.008178115,9,PARA
9/28/2011 0:00,0.084004664,0.084004664,-0.023552481,1,AES,0,7,KVUE,-0.022691703,4,GLW
9/29/2011 0:00,0.081542411,0.081542411,0.021386575,10,ED,0,5,PANW,0.042735026,7,RHI
9/30/2011 0:00,0.034084602,0.034084602,-0.001245274,5,BAX,0,7,KVUE,-0.033321924,4,TEL
10/3/2011 0:00,0.008958941,0.008958941,-0.043819053,5,BAX,-0.085820903,10,LUV,-0.014726845,6,UPS
10/4/2011 0:00,0.194174809,0.194174809,0.075661204,10,FCX,0.07991358,10,AAL,0.06196844,3,MGM
10/5/2011 0:00,0.095132706,0.095132706,0.070816179,10,CE,0.02439022,10,BLDR,0.047619097,10,F
10/6/2011 0:00,0.105386019,0.105386019,0.076335899,10,EA,0.063492098,10,BLDR,0.031950758,10,PXD
10/7/2011 0:00,0.036427121,0.036427121,-0.000465235,7,PCG,-0.02357676,9,LULU,0,1,GEHC
10/10/2011 0:00,0.184000015,0.184000015,0.184000015,8,BLDR,0,10,ENPH,0.050000035,6,EQT
10/11/2011 0:00,0.095684847,0.095684847,0.001442563,6,HD,0.01479711,10,COF,0.017388942,5,PCAR
10/12/2011 0:00,0.087455217,0.087455217,0.030190604,10,TPR,0.037037001,10,BLDR,0.020013312,10,LEN
10/13/2011 0:00,0.090457238,0.090457238,-0.004698365,1,LULU,0.035714337,10,BLDR,0.006048659,7,OXY
10/14/2011 0:00,0.087168924,0.087168924,0.012340058,9,FE,0,7,KVUE,0.044717331,10,AMZN
10/17/2011 0:00,0.048345153,0.048345153,0,2,VLTO,-0.004030459,8,PNW,-0.014119295,10,TYL
10/18/2011 0:00,0.112219397,0.112219397,0.036745083,10,EQT,0.066176494,10,BLDR,0.029059843,7,AAL
10/19/2011 0:00,0.102564098,0.102564098,-0.015299005,6,HD,-0.000223077,7,MCD,-0.002635376,6,FRT
10/20/2011 0:00,0.090994398,0.090994398,-0.003457374,6,WST,0.021897789,10,BLDR,-0.000344598,9,CTAS
10/21/2011 0:00,0.278606927,0.278606927,0.278606927,10,STX,0.028571487,10,BLDR,0.051451592,7,FCX
10/24/2011 0:00,0.126408042,0.126408042,0.126408042,10,NXPI,0.076388813,10,BLDR,0.063265293,10,PHM
10/25/2011 0:00,0.122384924,0.122384924,0,9,FOXA,-0.0164975,1,STT,0,1,GEHC
10/26/2011 0:00,0.151556811,0.151556811,0.00214744,8,FLT,0.064835074,10,TMUS,0.033945551,10,SWK
10/27/2011 0:00,0.177642559,0.177642559,0.086274523,10,AMD,-0.000467519,6,SWKS,0.125702314,10,TYL
10/28/2011 0:00,0.327905689,0.327905689,0,2,VLTO,-0.001016658,9,ITW,0.017530475,10,VLO
10/31/2011 0:00,0.056502813,0.056502813,0,10,PANW,-0.015857152,6,CME,-0.008158973,2,FLT
11/1/2011 0:00,0.045177603,0.045177603,0,2,VLTO,-0.035335632,6,SWKS,0.042650378,8,EXPE
11/2/2011 0:00,0.125849108,0.125849108,0.045414092,10,EA,0.033557015,10,BLDR,0.125849108,10,PXD
11/3/2011 0:00,0.250551924,0.250551924,0.035775858,9,GM,0.027795045,6,BA,0.028066111,9,MRO
11/4/2011 0:00,0.144781115,0.144781115,-0.005683831,1,LULU,-0.005856238,9,ITW,-0.014202567,2,HSY
11/7/2011 0:00,0.059090126,0.059090126,0.015360433,3,CAG,0,5,PANW,0.04744521,10,PHM
11/8/2011 0:00,0.099199055,0.099199055,0.015926201,1,AES,0.02777775,10,BLDR,0.039030151,10,PODD
11/9/2011 0:00,0.014157942,0.014157942,-0.03089702,7,HII,-0.057982854,9,ITW,-0.032757345,3,PEAK
11/10/2011 0:00,0.078529621,0.078529621,0.016160284,10,EQT,0.007194238,10,BLDR,0.042238607,3,IVZ
11/11/2011 0:00,0.080143916,0.080143916,0,8,FOX,0.057142889,10,BLDR,0.032320868,8,NDAQ
11/14/2011 0:00,0.032995528,0.032995528,-0.012670733,4,CPT,0,7,KVUE,-0.007381243,1,AWK
11/15/2011 0:00,0.079444122,0.079444122,0.004628385,4,SLB,0.020408143,10,BLDR,-0.010119053,9,PEG
11/16/2011 0:00,0.234432184,0.234432184,0,2,VLTO,-0.027649815,6,SWKS,-0.008231582,10,REG
11/17/2011 0:00,0.067164175,0.067164175,-0.017948722,1,AES,0,7,KVUE,0,3,ETSY
11/18/2011 0:00,0.069930115,0.069930115,0.005882356,10,ED,0.020547925,10,BLDR,-0.013725706,10,PXD
11/21/2011 0:00,0.104195914,0.104195914,0,2,VLTO,0,7,KVUE,-0.016371106,1,EA
11/22/2011 0:00,0.068946501,0.068946501,0.030758702,10,NVDA,0,7,KVUE,-0.001618099,10,GOOG
11/23/2011 0:00,0.043916734,0.043916734,0.005788707,10,DXCM,-0.085534572,6,SWKS,-0.035927468,7,BXP
11/25/2011 0:00,0.039013159,0.039013159,-0.008632731,6,WST,0,10,ENPH,0.003089288,9,NDSN
11/28/2011 0:00,0.105158773,0.105158773,0.095364849,10,NFLX,0.068702319,10,BLDR,0.036866323,10,PODD
11/29/2011 0:00,0.063329267,0.063329267,0.026243534,7,HAL,0.014285701,10,BLDR,0,10,EPAM
11/30/2011 0:00,0.144846861,0.144846861,0.106745194,10,NXPI,0.091549295,10,BLDR,0.080665786,10,PRU
12/1/2011 0:00,0.063995635,0.063995635,0.00693435,6,ES,0,10,ENPH,-0.000337789,9,CRM
12/2/2011 0:00,0.096774258,0.096774258,-0.005115085,5,TJX,0.004454699,9,DVN,0.012190135,1,FIS
12/5/2011 0:00,0.076470583,0.076470583,0.049610519,10,FTNT,0.076470583,10,BLDR,0.076470583,8,BLDR
12/6/2011 0:00,0.077844262,0.077844262,0,2,VLTO,0.005064724,6,SRE,0,1,GEHC
12/7/2011 0:00,0.072566343,0.072566343,-0.002485479,1,AES,0,7,KVUE,0,2,CTVA
12/8/2011 0:00,0.023610309,0.023610309,0,2,VLTO,0,10,ENPH,-0.036130474,1,TMUS
12/9/2011 0:00,0.165921557,0.165921557,0.018718091,6,MDT,0,10,ENPH,0.034557202,7,IPG
12/12/2011 0:00,0.153502284,0.153502284,0,2,VLTO,0,7,KVUE,-0.016558617,2,SHW
12/13/2011 0:00,0.021276517,0.021276517,0,2,VLTO,-0.001308012,4,MMC,0,9,MRNA
12/14/2011 0:00,0.077071308,0.077071308,-0.00466707,1,PEP,-0.00235023,3,LIN,0.006717463,3,WRB
12/15/2011 0:00,0.0799586,0.0799586,0.022295853,9,PNW,0,5,PANW,0.009250123,10,AZO
12/16/2011 0:00,0.082311697,0.082311697,0.017857173,10,AMD,0,5,PANW,0.004243851,1,C
12/19/2011 0:00,0.025748079,0.025748079,0.003793755,5,CHD,-0.013377913,8,UPS,0.009414242,5,MKTX
12/20/2011 0:00,0.103756692,0.103756692,0.067901217,10,AMD,0.090395462,10,BLDR,0.0054054,9,TSLA
12/21/2011 0:00,0.093030623,0.093030623,0.021674025,10,FE,0.06217617,10,BLDR,-0.028619541,7,AAL
12/22/2011 0:00,0.185976718,0.185976718,0.006981266,6,CTRA,-0.005462085,8,KO,0.072834624,4,AMD
12/23/2011 0:00,0.050632966,0.050632966,0.014260003,6,NEM,0.030303001,10,BLDR,0.008179952,1,EMN
12/27/2011 0:00,0.046184743,0.046184743,-0.002287464,9,CBOE,0.00403231,10,MSI,0.024014519,9,TSLA
12/28/2011 0:00,0.020359291,0.020359291,0.005688854,9,WBD,-0.011279226,2,NTAP,0,10,SYF
12/29/2011 0:00,0.100702536,0.100702536,0.015317744,10,CE,0.056410201,10,BLDR,-0.000985805,10,FRT
12/30/2011 0:00,0.053398125,0.053398125,-0.000988098,8,EBAY,0,5,PANW,-0.007252118,4,HUM
1/3/2012 0:00,0.105896404,0.105896404,0.073661294,10,FCX,0,5,PANW,-0.004927957,4,EQT
1/4/2012 0:00,0.113648965,0.113648965,0.113648965,10,NFLX,-0.010301352,8,EFX,-0.010994816,10,WY
1/5/2012 0:00,0.087475062,0.087475062,0.064209271,10,STX,0.019512177,10,BLDR,0.002871044,2,CB
1/6/2012 0:00,0.088146278,0.088146278,0.033276398,10,BBY,0.028708222,10,BLDR,0.006822582,7,IPG
1/9/2012 0:00,0.137791153,0.137791153,0.137791153,6,NFLX,0,7,KVUE,0.007570003,8,IDXX
1/10/2012 0:00,0.173049164,0.173049164,0.120321865,8,LULU,0.024779565,9,EQIX,0.013577652,9,TSLA
1/11/2012 0:00,0.143340915,0.143340915,-0.003149603,1,AES,0.06481475,10,BLDR,0.05292597,9,GM
1/12/2012 0:00,0.099684583,0.099684583,0.01105148,6,NEM,0.043478324,10,BLDR,0.021610934,6,LYV
1/13/2012 0:00,0.037645045,0.037645045,0.005878912,4,CHRW,-0.007703411,1,PH,0.007627098,2,O
1/17/2012 0:00,0.167178589,0.167178589,0.034468435,10,ALGN,0,10,ENPH,0.167178589,9,TSLA
1/18/2012 0:00,0.109591897,0.109591897,0.050196874,10,DXCM,-0.009681657,10,NEM,0.026325584,8,RCL
1/19/2012 0:00,0.106398682,0.106398682,-0.007860839,1,TRGP,0,7,KVUE,0,10,NWS
1/20/2012 0:00,0.112324488,0.112324488,0.002824863,2,DUK,-0.037182006,5,AXON,0,9,MRNA
1/23/2012 0:00,0.082721373,0.082721373,0.011557899,9,FE,0,10,ENPH,0.006153857,2,HRL
1/24/2012 0:00,0.079735889,0.079735889,0.001102449,3,COST,0.012681942,6,SWKS,-0.00647017,4,PPL
1/25/2012 0:00,0.463252946,0.463252946,0.016957825,10,ED,0,5,PANW,-0.000312975,9,EBAY
1/26/2012 0:00,0.220643934,0.220643934,0.006737435,10,ED,0,5,PANW,0.034679603,9,TSLA
1/27/2012 0:00,0.11235961,0.11235961,0,10,ENPH,-0.004534508,3,CINF,0.002733734,8,ABT
1/30/2012 0:00,0.041564809,0.041564809,-0.005470735,6,ES,0.004023646,2,NTAP,0.024709044,8,MTCH
1/31/2012 0:00,0.063615399,0.063615399,0.002476436,6,WST,0,10,ENPH,0.011967449,10,STX
2/1/2012 0:00,0.207663265,0.207663265,0.207663265,10,STX,0.011584801,6,SWKS,0.097764165,6,FTNT
2/2/2012 0:00,0.083632046,0.083632046,0.037508336,9,NVDA,-0.00520971,8,UPS,-0.001522395,8,JNJ
2/3/2012 0:00,0.109308441,0.109308441,0.021330942,7,MTD,0.053003569,10,BLDR,0.070967767,10,PHM
2/6/2012 0:00,0.073318239,0.073318239,0,3,IR,0.002868334,8,UPS,-0.000980735,6,RCL
2/7/2012 0:00,0.052829339,0.052829339,0.007824756,1,AES,0.001476932,3,LIN,0.006880424,6,XOM
2/8/2012 0:00,0.091806185,0.091806185,0.004658344,1,AES,0.024905029,6,SWKS,0.015978637,10,VTRS
2/9/2012 0:00,0.105110421,0.105110421,0,3,CARR,0,7,KVUE,0.048554924,10,PHM
2/10/2012 0:00,0.060445874,0.060445874,-0.009558402,10,AXP,-0.044399193,6,SWKS,0.000169465,5,AZO
2/13/2012 0:00,0.12313871,0.12313871,0,10,FANG,0.031310682,1,PH,0.025939145,9,EXPE
2/14/2012 0:00,0.070344859,0.070344859,0.009140767,6,ULTA,0,7,KVUE,0.000293766,5,CLX
2/15/2012 0:00,0.071748809,0.071748809,0.015949963,10,EQT,0,7,ANET,-0.011904773,10,FAST
2/16/2012 0:00,0.089851574,0.089851574,0.078610662,10,DXCM,0,7,KVUE,0.047952001,10,PODD
2/17/2012 0:00,0.072525841,0.072525841,0.046679112,9,VRTX,0,5,PANW,-0.000342181,7,ACN
2/21/2012 0:00,0.059543872,0.059543872,-0.000189219,10,AXP,-0.013266252,6,CME,0.00045684,10,MMM
2/22/2012 0:00,0.093309512,0.093309512,-0.00366358,8,QCOM,0,7,KVUE,-0.000928362,7,ADP
2/23/2012 0:00,0.138132307,0.138132307,-0.008636431,6,MDT,-0.00345079,8,MNST,0.095971121,10,MKTX
2/24/2012 0:00,0.090081162,0.090081162,0.012272809,9,LH,0.002160349,4,PCG,0.018698093,5,RMD
2/27/2012 0:00,0.076729638,0.076729638,0.011413158,1,LULU,0.000963645,2,PM,-0.004518633,2,HRL
2/28/2012 0:00,0.157423931,0.157423931,0.03548087,10,DXCM,0,5,PANW,-0.016203731,8,TYL
2/29/2012 0:00,0.086662242,0.086662242,0.010956392,10,FE,0,7,ANET,0.086662242,10,CPRT
3/1/2012 0:00,0.061571117,0.061571117,0.037255931,5,VRTX,0.004038328,10,NEM,0.041888818,10,STX
3/2/2012 0:00,0.042683919,0.042683919,-0.00517886,5,CF,0.019801962,10,BLDR,0,5,FOXA
3/5/2012 0:00,0.025890021,0.025890021,0.001371943,10,ED,-0.00287433,8,UPS,0.025890021,3,BLDR
3/6/2012 0:00,0.015985818,0.015985818,0,10,FANG,-0.012608002,10,NEM,0,1,GEHC
3/7/2012 0:00,0.07270558,0.07270558,0.039130431,10,AMD,0.004592798,8,TDY,0.00173611,6,K
3/8/2012 0:00,0.063911378,0.063911378,0.041840964,10,AMD,0.025157208,10,BLDR,-0.00152251,5,CPB
3/9/2012 0:00,0.062499988,0.062499988,0.000365481,9,CBOE,0,10,ENPH,0.006410299,7,ADP
3/12/2012 0:00,0.036557413,0.036557413,0.014043496,10,ED,-0.0030303,10,BLDR,0.030314096,6,RCL
3/13/2012 0:00,0.086444294,0.086444294,0.030245718,4,NUE,0.0638298,10,BLDR,0.034666697,8,AMD
3/14/2012 0:00,0.104966675,0.104966675,-0.009652912,7,PCG,0.025714261,10,BLDR,-0.004864188,9,MTCH
3/15/2012 0:00,0.084611527,0.084611527,0.063144299,10,AMD,0.072423397,10,BLDR,0.027698343,9,LVS
3/16/2012 0:00,0.060606108,0.060606108,0.035509786,6,INCY,0.038961065,10,BLDR,0.016404776,8,DVN
